country_code,year,gdp_meur,population,country_name,gdp_per_capita_eur,gdp_per_capita_usd,us_gdp_pc,ppp_rate
UK,2014,2311080.2,64351203.0,United Kingdom,35913.55083136519,38786.634897874406,,1.2752
UK,2015,2644716.5,64853393.0,United Kingdom,40779.92496090374,44042.31895777604,,1.3661
UK,2016,2434119.2,65379044.0,United Kingdom,37230.87783296434,40209.34805960149,,1.2533
UK,2017,2359789.9,65844142.0,United Kingdom,35839.025740513105,38706.14779975416,,1.1589
UK,2018,2420897.2,66273576.0,United Kingdom,36528.84522181209,39451.15283955706,,1.1508
UK,2019,2526615.2,66647112.0,United Kingdom,37910.34786323524,40943.17569229406,,1.1601
XK,2008,3537.6,2153139.0,XK,1642.9965738394037,1774.4362997465562,,0.0719
XK,2009,3610.4,2180686.0,XK,1655.625798487265,1788.0758623662464,,0.0777
XK,2010,4031.0,2208107.0,XK,1825.5455917670656,1971.589239108431,,0.081
XK,2011,4555.9,1794180.0,XK,2539.2658484655944,2742.407116342842,,0.1073
XK,2016,6037.3,1771604.0,XK,3407.815742118442,3680.4410014879177,,0.1147
XK,2017,6356.5,1783531.0,XK,3563.9974858861437,3849.1172847570356,,0.1153
XK,2018,6671.5,1798506.0,XK,3709.4677471189975,4006.2251668885174,,0.1169
XK,2019,7056.2,1795666.0,XK,3929.5726488110818,4243.938460715968,,0.1203
XK,2020,6771.6,1782115.0,XK,3799.75478574615,4103.735168605842,,0.121
XK,2021,7957.9,1798186.0,XK,4425.515491723326,4779.556731061192,,0.1254
XK,2022,8895.7,1773971.0,XK,5014.56900930173,5415.734530045869,,0.1274
